51,20180928,TX     ,201810     ,150023,10943.0
52,20180928,TX     ,201810     ,150024,10943.0
53,20180928,TX     ,201810     ,150024,10943.0
54,20180928,TX     ,201810     ,150025,10942.0
55,20180928,TX     ,201810     ,150025,10943.0
56,20180928,TX     ,201810     ,150026,10942.0
57,20180928,TX     ,201810     ,150026,10942.0
58,20180928,TX     ,201810     ,150026,10942.0
59,20180928,TX     ,201810     ,150026,10942.0
60,20180928,TX     ,201810     ,150026,10942.0
61,20180928,TX     ,201810     ,150026,10942.0
62,20180928,TX     ,201810     ,150026,10942.0
63,20180928,TX     ,201810     ,150026,10942.0
64,20180928,TX     ,201810     ,150027,10942.0
65,20180928,TX     ,201810     ,150027,10942.0
66,20180928,TX     ,201810     ,150028,10942.0
67,20180928,TX     ,201810     ,150028,10942.0
68,20180928,TX     ,201810     ,150029,10942.0
69,20180928,TX     ,201810     ,150030,10943.0
70,20180928,TX     ,201810     ,150034,10942.0
71,20180928,TX     ,201810     ,150036,10942.0
72,20180928,TX     ,201810     ,150036,10942.0
73,20180928,TX     ,201810     ,150037,10942.0
74,20180928,TX     ,201810     ,150039,10943.0
75,20180928,TX     ,201810     ,150039,10943.0
76,20180928,TX     ,201810     ,150040,10943.0
77,20180928,TX     ,201810     ,150040,10943.0
78,20180928,TX     ,201810     ,150043,10942.0
79,20180928,TX     ,201810     ,150044,10943.0
80,20180928,TX     ,201810     ,150044,10943.0
81,20180928,TX     ,201810     ,150044,10943.0
82,20180928,TX     ,201810     ,150044,10943.0
83,20180928,TX     ,201810     ,150046,10943.0
84,20180928,TX     ,201810     ,150047,10943.0
85,20180928,TX     ,201810     ,150047,10943.0
86,20180928,TX     ,201810     ,150047,10943.0
87,20180928,TX     ,201810     ,150047,10943.0
88,20180928,TX     ,201810     ,150047,10943.0
89,20180928,TX     ,201810     ,150049,10944.0
90,20180928,TX     ,201810     ,150049,10944.0
91,20180928,TX     ,201810     ,150049,10944.0
92,20180928,TX     ,201810     ,150049,10944.0
93,20180928,TX     ,201810     ,150049,10944.0
94,20180928,TX     ,201810     ,150049,10944.0
95,20180928,TX     ,201810     ,150049,10944.0
96,20180928,TX     ,201810     ,150049,10944.0
97,20180928,TX     ,201810     ,150049,10943.0
98,20180928,TX     ,201810     ,150049,10943.0
99,20180928,TX     ,201810     ,150049,10943.0
100,20180928,TX     ,201810     ,150049,10943.0
101,20180928,TX     ,201810     ,150049,10943.0
102,20180928,TX     ,201810     ,150049,10943.0
103,20180928,TX     ,201810     ,150049,10944.0
104,20180928,TX     ,201810     ,150050,10945.0
105,20180928,TX     ,201810     ,150050,10945.0
106,20180928,TX     ,201810     ,150052,10945.0
107,20180928,TX     ,201810     ,150053,10945.0
108,20180928,TX     ,201810     ,150053,10944.0
109,20180928,TX     ,201810     ,150053,10944.0
110,20180928,TX     ,201810     ,150053,10944.0
111,20180928,TX     ,201810     ,150053,10944.0
112,20180928,TX     ,201810     ,150053,10944.0
113,20180928,TX     ,201810     ,150053,10944.0
114,20180928,TX     ,201810     ,150053,10944.0
115,20180928,TX     ,201810     ,150054,10944.0
116,20180928,TX     ,201810     ,150057,10944.0
117,20180928,TX     ,201810     ,150057,10944.0
118,20180928,TX     ,201810     ,150057,10943.0
119,20180928,TX     ,201810     ,150057,10943.0
120,20180928,TX     ,201810     ,150057,10943.0
121,20180928,TX     ,201810     ,150057,10943.0
122,20180928,TX     ,201810     ,150057,10943.0
123,20180928,TX     ,201810     ,150057,10943.0
124,20180928,TX     ,201810     ,150057,10943.0
125,20180928,TX     ,201810     ,150057,10943.0
126,20180928,TX     ,201810     ,150058,10944.0
127,20180928,TX     ,201810     ,150058,10944.0
128,20180928,TX     ,201810     ,150058,10944.0
129,20180928,TX     ,201810     ,150059,10944.0
130,20180928,TX     ,201810     ,150100,10943.0
131,20180928,TX     ,201810     ,150101,10944.0
132,20180928,TX     ,201810     ,150101,10944.0
133,20180928,TX     ,201810     ,150101,10945.0
134,20180928,TX     ,201810     ,150102,10944.0
135,20180928,TX     ,201810     ,150102,10944.0
136,20180928,TX     ,201810     ,150103,10945.0
137,20180928,TX     ,201810     ,150104,10945.0
138,20180928,TX     ,201810     ,150105,10945.0
139,20180928,TX     ,201810     ,150107,10944.0
140,20180928,TX     ,201810     ,150108,10944.0
141,20180928,TX     ,201810     ,150109,10945.0
142,20180928,TX     ,201810     ,150109,10944.0
143,20180928,TX     ,201810     ,150110,10944.0
144,20180928,TX     ,201810     ,150112,10944.0
145,20180928,TX     ,201810     ,150113,10945.0
146,20180928,TX     ,201810     ,150114,10945.0
147,20180928,TX     ,201810     ,150115,10945.0
148,20180928,TX     ,201810     ,150117,10945.0
149,20180928,TX     ,201810     ,150118,10945.0
150,20180928,TX     ,201810     ,150121,10945.0
151,20180928,TX     ,201810     ,150121,10945.0
152,20180928,TX     ,201810     ,150122,10945.0
153,20180928,TX     ,201810     ,150124,10945.0
154,20180928,TX     ,201810     ,150126,10945.0
155,20180928,TX     ,201810     ,150127,10945.0
156,20180928,TX     ,201810     ,150127,10945.0
157,20180928,TX     ,201810     ,150128,10945.0
158,20180928,TX     ,201810     ,150128,10945.0
159,20180928,TX     ,201810     ,150128,10945.0
160,20180928,TX     ,201810     ,150128,10945.0
161,20180928,TX     ,201810     ,150128,10945.0
162,20180928,TX     ,201810     ,150128,10945.0
163,20180928,TX     ,201810     ,150128,10945.0
164,20180928,TX     ,201810     ,150128,10945.0
165,20180928,TX     ,201810     ,150128,10945.0
166,20180928,TX     ,201810     ,150131,10946.0
167,20180928,TX     ,201810     ,150132,10945.0
168,20180928,TX     ,201810     ,150133,10945.0
169,20180928,TX     ,201810     ,150134,10945.0
170,20180928,TX     ,201810     ,150134,10945.0
171,20180928,TX     ,201810     ,150136,10945.0
172,20180928,TX     ,201810     ,150136,10945.0
173,20180928,TX     ,201810     ,150137,10946.0
174,20180928,TX     ,201810     ,150138,10946.0
175,20180928,TX     ,201810     ,150140,10946.0
176,20180928,TX     ,201810     ,150140,10946.0
177,20180928,TX     ,201810     ,150142,10946.0
178,20180928,TX     ,201810     ,150142,10945.0
179,20180928,TX     ,201810     ,150143,10946.0
180,20180928,TX     ,201810     ,150143,10946.0
181,20180928,TX     ,201810     ,150144,10946.0
182,20180928,TX     ,201810     ,150145,10946.0
183,20180928,TX     ,201810     ,150147,10946.0
184,20180928,TX     ,201810     ,150148,10946.0
185,20180928,TX     ,201810     ,150159,10947.0
186,20180928,TX     ,201810     ,150159,10946.0
187,20180928,TX     ,201810     ,150201,10947.0
188,20180928,TX     ,201810     ,150202,10946.0
189,20180928,TX     ,201810     ,150202,10946.0
190,20180928,TX     ,201810     ,150202,10946.0
191,20180928,TX     ,201810     ,150202,10946.0
192,20180928,TX     ,201810     ,150202,10946.0
193,20180928,TX     ,201810     ,150202,10946.0
194,20180928,TX     ,201810     ,150202,10946.0
195,20180928,TX     ,201810     ,150202,10946.0
196,20180928,TX     ,201810     ,150203,10946.0
197,20180928,TX     ,201810     ,150203,10946.0
198,20180928,TX     ,201810     ,150210,10946.0
199,20180928,TX     ,201810     ,150214,10946.0
200,20180928,TX     ,201810     ,150214,10946.0
201,20180928,TX     ,201810     ,150220,10946.0
202,20180928,TX     ,201810     ,150220,10946.0
203,20180928,TX     ,201810     ,150221,10946.0
204,20180928,TX     ,201810     ,150233,10946.0
205,20180928,TX     ,201810     ,150233,10946.0
206,20180928,TX     ,201810     ,150238,10946.0
207,20180928,TX     ,201810     ,150238,10946.0
208,20180928,TX     ,201810     ,150238,10946.0
209,20180928,TX     ,201810     ,150240,10945.0
210,20180928,TX     ,201810     ,150240,10947.0
211,20180928,TX     ,201810     ,150242,10946.0
212,20180928,TX     ,201810     ,150244,10946.0
213,20180928,TX     ,201810     ,150244,10947.0
214,20180928,TX     ,201810     ,150247,10946.0
215,20180928,TX     ,201810     ,150247,10946.0
216,20180928,TX     ,201810     ,150253,10946.0
217,20180928,TX     ,201810     ,150258,10946.0
218,20180928,TX     ,201810     ,150258,10946.0
219,20180928,TX     ,201810     ,150300,10946.0
220,20180928,TX     ,201810     ,150301,10946.0
221,20180928,TX     ,201810     ,150308,10945.0
222,20180928,TX     ,201810     ,150308,10945.0
223,20180928,TX     ,201810     ,150308,10945.0
224,20180928,TX     ,201810     ,150308,10945.0
225,20180928,TX     ,201810     ,150308,10945.0
226,20180928,TX     ,201810     ,150308,10945.0
227,20180928,TX     ,201810     ,150308,10945.0
228,20180928,TX     ,201810     ,150308,10945.0
229,20180928,TX     ,201810     ,150308,10945.0
230,20180928,TX     ,201810     ,150308,10945.0
231,20180928,TX     ,201810     ,150308,10945.0
232,20180928,TX     ,201810     ,150308,10945.0
233,20180928,TX     ,201810     ,150308,10945.0
234,20180928,TX     ,201810     ,150308,10945.0
235,20180928,TX     ,201810     ,150308,10945.0
236,20180928,TX     ,201810     ,150308,10945.0
237,20180928,TX     ,201810     ,150308,10945.0
238,20180928,TX     ,201810     ,150308,10945.0
239,20180928,TX     ,201810     ,150308,10945.0
240,20180928,TX     ,201810     ,150308,10945.0
241,20180928,TX     ,201810     ,150308,10945.0
242,20180928,TX     ,201810     ,150308,10945.0
243,20180928,TX     ,201810     ,150308,10944.0
244,20180928,TX     ,201810     ,150308,10944.0
245,20180928,TX     ,201810     ,150308,10944.0
246,20180928,TX     ,201810     ,150309,10945.0
247,20180928,TX     ,201810     ,150311,10945.0
248,20180928,TX     ,201810     ,150314,10945.0
249,20180928,TX     ,201810     ,150317,10945.0
250,20180928,TX     ,201810     ,150328,10945.0
251,20180928,TX     ,201810     ,150331,10945.0
252,20180928,TX     ,201810     ,150331,10945.0
253,20180928,TX     ,201810     ,150331,10945.0
254,20180928,TX     ,201810     ,150331,10945.0
255,20180928,TX     ,201810     ,150331,10945.0
256,20180928,TX     ,201810     ,150331,10945.0
257,20180928,TX     ,201810     ,150331,10945.0
258,20180928,TX     ,201810     ,150332,10945.0
259,20180928,TX     ,201810     ,150343,10946.0
260,20180928,TX     ,201810     ,150343,10947.0
261,20180928,TX     ,201810     ,150353,10946.0
262,20180928,TX     ,201810     ,150353,10946.0
263,20180928,TX     ,201810     ,150353,10946.0
264,20180928,TX     ,201810     ,150353,10945.0
265,20180928,TX     ,201810     ,150353,10946.0
266,20180928,TX     ,201810     ,150354,10945.0
267,20180928,TX     ,201810     ,150356,10946.0
268,20180928,TX     ,201810     ,150402,10945.0
269,20180928,TX     ,201810     ,150402,10945.0
270,20180928,TX     ,201810     ,150402,10945.0
271,20180928,TX     ,201810     ,150403,10946.0
272,20180928,TX     ,201810     ,150407,10945.0
273,20180928,TX     ,201810     ,150407,10945.0
274,20180928,TX     ,201810     ,150407,10945.0
275,20180928,TX     ,201810     ,150407,10945.0
276,20180928,TX     ,201810     ,150407,10945.0
277,20180928,TX     ,201810     ,150407,10945.0
278,20180928,TX     ,201810     ,150407,10945.0
279,20180928,TX     ,201810     ,150407,10945.0
280,20180928,TX     ,201810     ,150407,10945.0
281,20180928,TX     ,201810     ,150407,10945.0
282,20180928,TX     ,201810     ,150407,10945.0
283,20180928,TX     ,201810     ,150407,10945.0
284,20180928,TX     ,201810     ,150408,10945.0
285,20180928,TX     ,201810     ,150410,10945.0
286,20180928,TX     ,201810     ,150414,10945.0
287,20180928,TX     ,201810     ,150415,10945.0
288,20180928,TX     ,201810     ,150416,10944.0
289,20180928,TX     ,201810     ,150425,10945.0
290,20180928,TX     ,201810     ,150426,10944.0
291,20180928,TX     ,201810     ,150428,10944.0
292,20180928,TX     ,201810     ,150429,10944.0
293,20180928,TX     ,201810     ,150429,10944.0
294,20180928,TX     ,201810     ,150442,10944.0
295,20180928,TX     ,201810     ,150443,10945.0
296,20180928,TX     ,201810     ,150451,10944.0
297,20180928,TX     ,201810     ,150451,10945.0
298,20180928,TX     ,201810     ,150454,10945.0
299,20180928,TX     ,201810     ,150457,10944.0
300,20180928,TX     ,201810     ,150457,10945.0
301,20180928,TX     ,201810     ,150459,10945.0
302,20180928,TX     ,201810     ,150502,10944.0
303,20180928,TX     ,201810     ,150502,10945.0
304,20180928,TX     ,201810     ,150503,10944.0
305,20180928,TX     ,201810     ,150503,10945.0
306,20180928,TX     ,201810     ,150503,10944.0
307,20180928,TX     ,201810     ,150505,10945.0
308,20180928,TX     ,201810     ,150511,10944.0
309,20180928,TX     ,201810     ,150513,10945.0
310,20180928,TX     ,201810     ,150516,10944.0
311,20180928,TX     ,201810     ,150517,10944.0
312,20180928,TX     ,201810     ,150517,10944.0
313,20180928,TX     ,201810     ,150517,10944.0
314,20180928,TX     ,201810     ,150517,10944.0
315,20180928,TX     ,201810     ,150517,10944.0
316,20180928,TX     ,201810     ,150517,10944.0
317,20180928,TX     ,201810     ,150517,10944.0
318,20180928,TX     ,201810     ,150517,10944.0
319,20180928,TX     ,201810     ,150517,10944.0
320,20180928,TX     ,201810     ,150517,10944.0
321,20180928,TX     ,201810     ,150517,10944.0
322,20180928,TX     ,201810     ,150517,10944.0
323,20180928,TX     ,201810     ,150517,10944.0
324,20180928,TX     ,201810     ,150517,10944.0
325,20180928,TX     ,201810     ,150517,10944.0
326,20180928,TX     ,201810     ,150520,10943.0
327,20180928,TX     ,201810     ,150520,10943.0
328,20180928,TX     ,201810     ,150520,10943.0
329,20180928,TX     ,201810     ,150520,10943.0
330,20180928,TX     ,201810     ,150520,10943.0
331,20180928,TX     ,201810     ,150520,10943.0
332,20180928,TX     ,201810     ,150520,10943.0
333,20180928,TX     ,201810     ,150520,10943.0
334,20180928,TX     ,201810     ,150520,10943.0
335,20180928,TX     ,201810     ,150520,10943.0
336,20180928,TX     ,201810     ,150520,10944.0
337,20180928,TX     ,201810     ,150520,10943.0
338,20180928,TX     ,201810     ,150520,10943.0
339,20180928,TX     ,201810     ,150523,10943.0
340,20180928,TX     ,201810     ,150523,10943.0
341,20180928,TX     ,201810     ,150523,10943.0
342,20180928,TX     ,201810     ,150523,10943.0
343,20180928,TX     ,201810     ,150523,10942.0
344,20180928,TX     ,201810     ,150523,10942.0
345,20180928,TX     ,201810     ,150525,10942.0
346,20180928,TX     ,201810     ,150527,10942.0
347,20180928,TX     ,201810     ,150527,10942.0
348,20180928,TX     ,201810     ,150527,10942.0
349,20180928,TX     ,201810     ,150530,10942.0
350,20180928,TX     ,201810     ,150530,10942.0
351,20180928,TX     ,201810     ,150530,10942.0
352,20180928,TX     ,201810     ,150530,10942.0
353,20180928,TX     ,201810     ,150530,10942.0
354,20180928,TX     ,201810     ,150530,10942.0
355,20180928,TX     ,201810     ,150530,10942.0
356,20180928,TX     ,201810     ,150530,10942.0
357,20180928,TX     ,201810     ,150530,10942.0
358,20180928,TX     ,201810     ,150530,10942.0
359,20180928,TX     ,201810     ,150530,10942.0
360,20180928,TX     ,201810     ,150530,10942.0
361,20180928,TX     ,201810     ,150530,10942.0
362,20180928,TX     ,201810     ,150530,10942.0
363,20180928,TX     ,201810     ,150531,10942.0
364,20180928,TX     ,201810     ,150531,10942.0
365,20180928,TX     ,201810     ,150531,10942.0
366,20180928,TX     ,201810     ,150532,10941.0
367,20180928,TX     ,201810     ,150532,10941.0
368,20180928,TX     ,201810     ,150532,10941.0
369,20180928,TX     ,201810     ,150532,10941.0
370,20180928,TX     ,201810     ,150532,10941.0
371,20180928,TX     ,201810     ,150532,10941.0
372,20180928,TX     ,201810     ,150532,10941.0
373,20180928,TX     ,201810     ,150533,10941.0
374,20180928,TX     ,201810     ,150533,10941.0
375,20180928,TX     ,201810     ,150533,10942.0
376,20180928,TX     ,201810     ,150537,10942.0
377,20180928,TX     ,201810     ,150546,10941.0
378,20180928,TX     ,201810     ,150546,10941.0
379,20180928,TX     ,201810     ,150549,10942.0
380,20180928,TX     ,201810     ,150550,10942.0
381,20180928,TX     ,201810     ,150550,10942.0
382,20180928,TX     ,201810     ,150554,10942.0
383,20180928,TX     ,201810     ,150554,10942.0
384,20180928,TX     ,201810     ,150558,10942.0
385,20180928,TX     ,201810     ,150559,10942.0
386,20180928,TX     ,201810     ,150559,10942.0
387,20180928,TX     ,201810     ,150559,10942.0
388,20180928,TX     ,201810     ,150600,10942.0
389,20180928,TX     ,201810     ,150603,10942.0
390,20180928,TX     ,201810     ,150604,10942.0
391,20180928,TX     ,201810     ,150604,10943.0
392,20180928,TX     ,201810     ,150604,10942.0
393,20180928,TX     ,201810     ,150604,10942.0
394,20180928,TX     ,201810     ,150604,10941.0
395,20180928,TX     ,201810     ,150605,10941.0
396,20180928,TX     ,201810     ,150605,10941.0
397,20180928,TX     ,201810     ,150605,10941.0
398,20180928,TX     ,201810     ,150605,10941.0
399,20180928,TX     ,201810     ,150605,10941.0
400,20180928,TX     ,201810     ,150605,10941.0
401,20180928,TX     ,201810     ,150605,10941.0
402,20180928,TX     ,201810     ,150605,10941.0
403,20180928,TX     ,201810     ,150605,10941.0
404,20180928,TX     ,201810     ,150605,10941.0
405,20180928,TX     ,201810     ,150605,10941.0
406,20180928,TX     ,201810     ,150605,10941.0
407,20180928,TX     ,201810     ,150606,10942.0
408,20180928,TX     ,201810     ,150607,10942.0
409,20180928,TX     ,201810     ,150608,10942.0
410,20180928,TX     ,201810     ,150608,10942.0
411,20180928,TX     ,201810     ,150609,10942.0
412,20180928,TX     ,201810     ,150610,10942.0
413,20180928,TX     ,201810     ,150611,10942.0
414,20180928,TX     ,201810     ,150611,10942.0
415,20180928,TX     ,201810     ,150613,10942.0
416,20180928,TX     ,201810     ,150616,10942.0
417,20180928,TX     ,201810     ,150618,10943.0
418,20180928,TX     ,201810     ,150619,10942.0
419,20180928,TX     ,201810     ,150622,10943.0
420,20180928,TX     ,201810     ,150623,10942.0
421,20180928,TX     ,201810     ,150623,10943.0
422,20180928,TX     ,201810     ,150628,10943.0
423,20180928,TX     ,201810     ,150629,10943.0
424,20180928,TX     ,201810     ,150630,10943.0
425,20180928,TX     ,201810     ,150631,10942.0
426,20180928,TX     ,201810     ,150634,10942.0
427,20180928,TX     ,201810     ,150634,10942.0
428,20180928,TX     ,201810     ,150634,10942.0
429,20180928,TX     ,201810     ,150635,10943.0
430,20180928,TX     ,201810     ,150635,10942.0
431,20180928,TX     ,201810     ,150641,10942.0
432,20180928,TX     ,201810     ,150641,10943.0
433,20180928,TX     ,201810     ,150641,10942.0
434,20180928,TX     ,201810     ,150648,10942.0
435,20180928,TX     ,201810     ,150648,10942.0
436,20180928,TX     ,201810     ,150648,10942.0
437,20180928,TX     ,201810     ,150649,10942.0
438,20180928,TX     ,201810     ,150649,10942.0
439,20180928,TX     ,201810     ,150649,10942.0
440,20180928,TX     ,201810     ,150652,10942.0
441,20180928,TX     ,201810     ,150655,10942.0
442,20180928,TX     ,201810     ,150657,10942.0
443,20180928,TX     ,201810     ,150703,10942.0
444,20180928,TX     ,201810     ,150703,10942.0
445,20180928,TX     ,201810     ,150703,10943.0
446,20180928,TX     ,201810     ,150705,10942.0
447,20180928,TX     ,201810     ,150705,10942.0
448,20180928,TX     ,201810     ,150705,10942.0
449,20180928,TX     ,201810     ,150705,10942.0
450,20180928,TX     ,201810     ,150706,10942.0
451,20180928,TX     ,201810     ,150708,10942.0
452,20180928,TX     ,201810     ,150708,10942.0
453,20180928,TX     ,201810     ,150709,10942.0
454,20180928,TX     ,201810     ,150709,10942.0
455,20180928,TX     ,201810     ,150715,10942.0
456,20180928,TX     ,201810     ,150715,10942.0
457,20180928,TX     ,201810     ,150719,10943.0
458,20180928,TX     ,201810     ,150723,10942.0
459,20180928,TX     ,201810     ,150723,10942.0
460,20180928,TX     ,201810     ,150723,10943.0
461,20180928,TX     ,201810     ,150725,10943.0
462,20180928,TX     ,201810     ,150731,10943.0
463,20180928,TX     ,201810     ,150731,10943.0
464,20180928,TX     ,201810     ,150744,10944.0
465,20180928,TX     ,201810     ,150744,10943.0
466,20180928,TX     ,201810     ,150745,10943.0
467,20180928,TX     ,201810     ,150745,10944.0
468,20180928,TX     ,201810     ,150746,10943.0
469,20180928,TX     ,201810     ,150748,10943.0
470,20180928,TX     ,201810     ,150752,10944.0
471,20180928,TX     ,201810     ,150756,10943.0
472,20180928,TX     ,201810     ,150801,10944.0
473,20180928,TX     ,201810     ,150803,10943.0
474,20180928,TX     ,201810     ,150804,10944.0
475,20180928,TX     ,201810     ,150804,10944.0
476,20180928,TX     ,201810     ,150814,10944.0
477,20180928,TX     ,201810     ,150822,10944.0
478,20180928,TX     ,201810     ,150825,10944.0
479,20180928,TX     ,201810     ,150825,10943.0
480,20180928,TX     ,201810     ,150825,10943.0
481,20180928,TX     ,201810     ,150826,10943.0
482,20180928,TX     ,201810     ,150826,10943.0
483,20180928,TX     ,201810     ,150826,10943.0
484,20180928,TX     ,201810     ,150834,10943.0
485,20180928,TX     ,201810     ,150834,10943.0
486,20180928,TX     ,201810     ,150834,10943.0
487,20180928,TX     ,201810     ,150834,10943.0
488,20180928,TX     ,201810     ,150834,10943.0
489,20180928,TX     ,201810     ,150834,10943.0
490,20180928,TX     ,201810     ,150834,10943.0
491,20180928,TX     ,201810     ,150834,10943.0
492,20180928,TX     ,201810     ,150834,10943.0
493,20180928,TX     ,201810     ,150838,10943.0
494,20180928,TX     ,201810     ,150839,10942.0
495,20180928,TX     ,201810     ,150839,10942.0
496,20180928,TX     ,201810     ,150839,10942.0
497,20180928,TX     ,201810     ,150839,10942.0
498,20180928,TX     ,201810     ,150839,10942.0
499,20180928,TX     ,201810     ,150839,10942.0
500,20180928,TX     ,201810     ,150839,10942.0
501,20180928,TX     ,201810     ,150839,10942.0
502,20180928,TX     ,201810     ,150839,10942.0
503,20180928,TX     ,201810     ,150839,10942.0
504,20180928,TX     ,201810     ,150839,10942.0
505,20180928,TX     ,201810     ,150839,10942.0
506,20180928,TX     ,201810     ,150839,10942.0
507,20180928,TX     ,201810     ,150840,10942.0
508,20180928,TX     ,201810     ,150840,10942.0
509,20180928,TX     ,201810     ,150840,10942.0
510,20180928,TX     ,201810     ,150840,10942.0
511,20180928,TX     ,201810     ,150840,10942.0
512,20180928,TX     ,201810     ,150840,10942.0
513,20180928,TX     ,201810     ,150840,10942.0
514,20180928,TX     ,201810     ,150840,10942.0
515,20180928,TX     ,201810     ,150840,10942.0
516,20180928,TX     ,201810     ,150841,10942.0
517,20180928,TX     ,201810     ,150845,10941.0
518,20180928,TX     ,201810     ,150859,10941.0
519,20180928,TX     ,201810     ,150900,10942.0
520,20180928,TX     ,201810     ,150903,10941.0
521,20180928,TX     ,201810     ,150904,10941.0
522,20180928,TX     ,201810     ,150910,10941.0
523,20180928,TX     ,201810     ,150910,10941.0
524,20180928,TX     ,201810     ,150915,10941.0
525,20180928,TX     ,201810     ,150917,10942.0
526,20180928,TX     ,201810     ,150917,10941.0
527,20180928,TX     ,201810     ,150920,10941.0
528,20180928,TX     ,201810     ,150920,10941.0
529,20180928,TX     ,201810     ,150920,10941.0
530,20180928,TX     ,201810     ,150920,10941.0
531,20180928,TX     ,201810     ,150920,10941.0
532,20180928,TX     ,201810     ,150920,10941.0
533,20180928,TX     ,201810     ,150920,10941.0
534,20180928,TX     ,201810     ,150920,10941.0
535,20180928,TX     ,201810     ,150920,10941.0
536,20180928,TX     ,201810     ,150920,10941.0
537,20180928,TX     ,201810     ,150920,10941.0
538,20180928,TX     ,201810     ,150922,10941.0
539,20180928,TX     ,201810     ,150922,10942.0
540,20180928,TX     ,201810     ,150927,10942.0
541,20180928,TX     ,201810     ,150930,10942.0
542,20180928,TX     ,201810     ,150938,10942.0
543,20180928,TX     ,201810     ,150948,10942.0
544,20180928,TX     ,201810     ,150948,10942.0
545,20180928,TX     ,201810     ,150959,10943.0
546,20180928,TX     ,201810     ,151000,10942.0
547,20180928,TX     ,201810     ,151000,10942.0
548,20180928,TX     ,201810     ,151001,10942.0
549,20180928,TX     ,201810     ,151001,10942.0
550,20180928,TX     ,201810     ,151001,10942.0
551,20180928,TX     ,201810     ,151001,10942.0
552,20180928,TX     ,201810     ,151001,10942.0
553,20180928,TX     ,201810     ,151001,10942.0
554,20180928,TX     ,201810     ,151001,10942.0
555,20180928,TX     ,201810     ,151002,10942.0
556,20180928,TX     ,201810     ,151002,10942.0
557,20180928,TX     ,201810     ,151002,10942.0
558,20180928,TX     ,201810     ,151002,10942.0
559,20180928,TX     ,201810     ,151002,10942.0
560,20180928,TX     ,201810     ,151003,10942.0
561,20180928,TX     ,201810     ,151006,10941.0
562,20180928,TX     ,201810     ,151008,10941.0
563,20180928,TX     ,201810     ,151010,10941.0
564,20180928,TX     ,201810     ,151012,10941.0
565,20180928,TX     ,201810     ,151012,10941.0
566,20180928,TX     ,201810     ,151013,10941.0
567,20180928,TX     ,201810     ,151013,10941.0
568,20180928,TX     ,201810     ,151013,10941.0
569,20180928,TX     ,201810     ,151013,10941.0
570,20180928,TX     ,201810     ,151014,10941.0
571,20180928,TX     ,201810     ,151021,10941.0
572,20180928,TX     ,201810     ,151024,10941.0
573,20180928,TX     ,201810     ,151024,10941.0
574,20180928,TX     ,201810     ,151024,10941.0
575,20180928,TX     ,201810     ,151028,10941.0
576,20180928,TX     ,201810     ,151031,10940.0
577,20180928,TX     ,201810     ,151031,10941.0
578,20180928,TX     ,201810     ,151031,10940.0
579,20180928,TX     ,201810     ,151031,10940.0
580,20180928,TX     ,201810     ,151031,10940.0
581,20180928,TX     ,201810     ,151031,10940.0
582,20180928,TX     ,201810     ,151031,10940.0
